col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,sumABCD,open_ratio,ratio_wk,meanABCD,vary_rate,vary_week_rate,vary_week3month_rate,holiday_sale,holiday3month_sale,economy,comment_cnt,per_pay,Monday,Tues,Wends,Thurs,Friday,cate_1_0,cate_1_1,cate_1_2,cate_2_0,cate_2_1,cate_2_2,cate_2_3,cate_2_4,cate_2_5,cate_2_6,cate_2_7,cate_2_8,cate_2_9,cate_2_10,cate_3_0,cate_3_1,cate_3_2,cate_3_3,cate_3_4,cate_3_5,cate_3_6,cate_3_7,cate_3_8,location_id,shop_info_level_0,shop_info_level_1,shop_info_level_2,view_0_x,view_1_x,view_2_x,view_3_x,view_4_x,view_5_x,view_6_x,view_0_y,view_1_y,view_2_y,view_3_y,view_4_y,view_5_y,view_6_y,std,max,min,median,mad,var
50.0,49.0,48.0,61.0,82.0,83.0,96.0,107.0,100.0,91.0,105.0,80.0,64.0,110.0,1126,1.0,0.227353463588,80.4285714286,18,84,103,39,72,0.85827,1.0,7,96,96,96,96,96,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,813,0.0,1.0,0.0,14,16,13,12,10,5,7,8,7,13,9,7,11,8,22.4352548312,110,48,82.5,18.6530612245,503.340659341
150.0,156.0,148.0,116.0,94.0,126.0,75.0,69.0,78.0,107.0,99.0,147.0,132.0,100.0,1597,1.0,0.391984971822,114.071428571,28,146,68,136,159,0.92035,10.0,18,91,91,91,91,91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,319,0.0,0.0,1.0,27,17,8,15,26,15,6,11,10,20,11,19,14,10,29.7281640244,156,69,111.5,25.2142857143,883.763736264
101.0,96.0,89.0,89.0,73.0,82.0,89.0,82.0,104.0,119.0,116.0,94.0,119.0,138.0,1391,1.0,0.297987059669,99.3571428571,12,40,65,82,108,0.84909,0.0,3,109,109,109,109,109,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61,0.0,1.0,0.0,0,2,0,1,3,1,0,4,1,0,1,1,1,0,18.028213542,138,73,95.0,14.4081632653,325.016483516
766.0,727.0,654.0,736.0,640.0,879.0,617.0,583.0,712.0,757.0,769.0,801.0,958.0,705.0,10304,1.0,0.34375,736.0,103,496,311,729,903,0.84909,0.0,19,753,753,753,753,753,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,585,0.0,1.0,0.0,30,30,36,60,43,52,36,45,26,54,56,47,22,14,100.58138687,958,583,731.5,73.4285714286,10116.6153846
153.0,143.0,143.0,166.0,114.0,91.0,89.0,83.0,82.0,76.0,127.0,118.0,157.0,110.0,1652,1.0,0.286924939467,118.0,16,69,113,81,107,0.87462,0.0,3,95,95,95,95,95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,721,0.0,1.0,0.0,1,0,2,3,0,4,2,3,0,6,2,2,3,2,30.7796136328,166,76,116.0,25.8571428571,947.384615385
125.0,136.0,116.0,77.0,62.0,55.0,59.0,66.0,79.0,65.0,71.0,129.0,127.0,62.0,1229,1.0,0.393002441009,87.7857142857,24,190,317,120,136,0.44142,7.0,15,82,82,82,82,82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1025,0.0,0.0,1.0,17,25,18,13,25,29,13,15,15,24,18,33,20,18,30.9395902002,136,55,74.0,27.7244897959,957.258241758
179.0,151.0,90.0,140.0,124.0,83.0,106.0,106.0,84.0,100.0,130.0,156.0,163.0,73.0,1685,1.0,0.344807121662,120.357142857,24,91,90,139,159,0.5235,0.0,17,111,111,111,111,111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1016,0.0,1.0,0.0,31,32,24,36,30,36,22,20,16,30,25,42,29,17,33.5893919675,179,73,115.0,28.6428571429,1128.24725275
170.0,182.0,177.0,178.0,114.0,140.0,124.0,134.0,132.0,136.0,165.0,225.0,184.0,121.0,2182,1.0,0.324243813016,155.857142857,16,57,60,83,162,0.92549,6.0,20,110,110,110,110,110,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,245,0.0,0.0,1.0,543,556,547,608,656,622,539,517,583,624,610,705,640,493,31.8067654701,225,114,152.5,27.1428571429,1011.67032967
239.0,291.0,271.0,408.0,165.0,129.0,107.0,83.0,88.0,130.0,205.0,211.0,259.0,107.0,2693,1.0,0.354623096918,192.357142857,56,372,492,196,203,0.63555,11.0,11,123,123,123,123,123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1153,0.0,0.0,1.0,17,25,23,18,18,32,26,22,20,26,29,24,30,24,94.3044228858,408,83,185.0,76.7857142857,8893.32417582
69.0,58.0,69.0,69.0,56.0,65.0,65.0,61.0,97.0,58.0,80.0,95.0,102.0,73.0,1017,1.0,0.316617502458,72.6428571429,14,72,47,66,62,0.77187,4.0,14,49,49,49,49,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,718,0.0,0.0,1.0,5,5,8,6,8,18,10,11,13,8,8,10,10,7,15.2093450163,102,56,69.0,11.9693877551,231.324175824
59.0,64.0,58.0,63.0,55.0,37.0,33.0,48.0,30.0,52.0,62.0,69.0,66.0,47.0,743,1.0,0.327052489906,53.0714285714,21,133,141,68,71,0.83054,3.0,9,91,91,91,91,91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,471,0.0,0.0,1.0,8,11,13,15,10,20,7,7,18,17,8,9,13,5,12.5236040875,69,30,56.5,10.2040816327,156.840659341
64.0,56.0,58.0,69.0,62.0,69.0,43.0,68.0,59.0,62.0,54.0,70.0,72.0,74.0,880,1.0,0.301704545455,62.8571428571,13,28,23,67,67,0.77187,0.0,18,63,63,63,63,63,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1138,1.0,0.0,0.0,2,3,2,0,1,2,0,2,0,0,1,1,1,0,8.42027902751,74,43,63.0,6.57142857143,70.9010989011
186.0,236.0,199.0,257.0,214.0,202.0,157.0,156.0,133.0,161.0,154.0,260.0,330.0,169.0,2814,1.0,0.374911158493,201.0,44,142,167,218,278,0.92035,0.0,18,176,176,176,176,176,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,273,0.0,1.0,0.0,16,11,8,10,19,17,11,7,10,6,5,14,4,9,54.2784841917,330,133,192.5,41.8571428571,2946.15384615
92.0,121.0,118.0,100.0,111.0,103.0,105.0,68.0,85.0,80.0,72.0,85.0,86.0,73.0,1299,1.0,0.29792147806,92.7857142857,14,88,39,80,101,0.69734,0.0,15,91,91,91,91,91,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,416,0.0,1.0,0.0,6,4,4,7,3,5,3,2,5,8,4,7,4,3,17.183080101,121,68,89.0,14.4693877551,295.258241758
83.0,66.0,84.0,78.0,76.0,53.0,54.0,71.0,67.0,55.0,71.0,78.0,87.0,52.0,975,1.0,0.391794871795,69.6428571429,21,227,263,79,105,0.92035,2.0,18,86,86,86,86,86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,331,1.0,0.0,0.0,6,13,5,10,4,4,4,8,4,7,3,4,2,3,12.2072307882,87,52,71.0,10.1224489796,149.016483516
228.0,193.0,150.0,109.0,45.0,61.0,35.0,46.0,50.0,56.0,94.0,124.0,118.0,39.0,1348,1.0,0.337537091988,96.2857142857,23,90,117,95,140,0.89222,3.0,20,58,58,58,58,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,434,0.0,1.0,0.0,43,38,49,46,57,46,37,48,33,38,40,57,45,41,60.8913642626,228,35,77.5,49.1836734694,3707.75824176
140.0,162.0,182.0,198.0,31.0,47.0,64.0,47.0,29.0,96.0,29.0,35.0,31.0,33.0,1124,1.0,0.254003558719,80.2857142857,55,240,180,92,72,0.71731,0.0,1,63,63,63,63,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,143,1.0,0.0,0.0,5,3,5,2,3,1,0,1,1,3,1,2,4,1,62.9889228008,198,29,47.0,53.7959183673,3967.6043956
111.0,103.0,104.0,91.0,117.0,115.0,96.0,132.0,107.0,115.0,93.0,130.0,132.0,105.0,1551,1.0,0.313668600903,110.785714286,12,42,57,75,120,0.93549,1.0,10,103,103,103,103,103,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,901,1.0,0.0,0.0,12,8,1,3,1,4,0,2,2,4,4,2,3,2,13.6560979415,132,91,109.0,10.9285714286,186.489010989
60.0,73.0,90.0,107.0,132.0,104.0,128.0,154.0,133.0,124.0,160.0,129.0,136.0,174.0,1704,1.0,0.274647887324,121.714285714,17,94,58,86,103,1.0,1.0,7,110,110,110,110,110,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,950,1.0,0.0,0.0,13,8,5,7,9,5,10,6,4,4,3,5,6,5,32.2190306196,174,60,128.5,24.9387755102,1038.06593407
98.0,100.0,90.0,68.0,90.0,93.0,99.0,131.0,160.0,93.0,112.0,116.0,81.0,112.0,1443,1.0,0.254677754678,103.071428571,22,115,74,82,74,1.0,3.0,9,96,96,96,96,96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,709,0.0,0.0,1.0,21,23,26,33,34,20,22,11,18,22,19,20,17,21,22.6357929147,160,68,98.5,16.5204081633,512.379120879
92.0,89.0,71.0,77.0,60.0,74.0,39.0,49.0,49.0,56.0,57.0,99.0,77.0,37.0,926,1.0,0.343952483801,66.1428571429,30,227,243,81,80,0.68017,4.0,8,145,145,145,145,145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,876,0.0,0.0,1.0,30,29,26,29,32,26,16,28,35,17,24,19,12,23,19.5914311837,99,37,65.5,16.5714285714,383.824175824
102.0,116.0,128.0,120.0,118.0,110.0,106.0,122.0,109.0,100.0,99.0,137.0,142.0,87.0,1596,1.0,0.322368421053,114.0,17,96,151,112,129,0.56749,9.0,13,105,105,105,105,105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,793,0.0,0.0,1.0,61,47,44,56,49,92,51,71,80,48,36,67,67,27,15.2618176153,142,87,113.0,12.1428571429,232.923076923
57.0,74.0,68.0,61.0,97.0,86.0,111.0,120.0,119.0,120.0,109.0,85.0,78.0,133.0,1318,1.0,0.242033383915,94.1428571429,11,58,156,37,69,0.93549,1.0,1,95,95,95,95,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,250,1.0,0.0,0.0,13,16,13,10,6,12,7,8,5,12,6,4,5,11,24.7381895453,133,57,91.5,21.4285714286,611.978021978
127.0,146.0,232.0,209.0,147.0,124.0,112.0,130.0,141.0,141.0,164.0,251.0,249.0,109.0,2282,1.0,0.348816827344,163.0,19,115,133,106,166,0.89222,4.0,12,118,118,118,118,118,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,1.0,20,7,10,8,10,2,13,5,6,1,6,8,6,7,50.3480195929,251,109,143.5,41.4285714286,2534.92307692
109.0,124.0,91.0,89.0,138.0,145.0,150.0,176.0,168.0,152.0,166.0,141.0,144.0,1.0,1794,1.0,0.280936454849,128.142857143,24,336,240,99,90,0.55483,1.0,1,103,103,103,103,103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,307,1.0,0.0,0.0,27,17,14,11,9,15,12,12,11,10,9,8,12,8,45.2494915277,176,1,142.5,32.387755102,2047.51648352
326.0,339.0,382.0,402.0,333.0,320.0,356.0,335.0,286.0,333.0,359.0,413.0,384.0,317.0,4885,1.0,0.350870010235,348.928571429,49,270,436,348,421,0.88332,18.0,13,322,322,322,322,322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,92,0.0,0.0,1.0,91,78,65,65,65,77,49,53,36,31,44,70,65,39,35.6682670553,413,286,337.0,28.9183673469,1272.22527473
173.0,166.0,158.0,131.0,82.0,109.0,79.0,83.0,96.0,89.0,91.0,235.0,237.0,78.0,1807,1.0,0.440785832872,129.071428571,34,170,204,129,169,0.93549,2.0,6,78,78,78,78,78,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093,1.0,0.0,0.0,4,11,4,2,4,8,5,2,3,5,6,3,4,4,56.1652291639,237,78,102.5,46.5102040816,3154.53296703
105.0,130.0,129.0,96.0,63.0,63.0,40.0,38.0,69.0,67.0,102.0,95.0,106.0,62.0,1165,1.0,0.355364806867,83.2142857143,20,149,157,87,80,0.69734,4.0,16,52,52,52,52,52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,435,0.0,0.0,1.0,47,45,53,73,52,79,70,46,58,67,45,54,59,46,29.8436401456,130,38,82.0,25.7857142857,890.642857143
157.0,223.0,233.0,235.0,159.0,246.0,217.0,229.0,196.0,211.0,234.0,273.0,274.0,219.0,3106,1.0,0.329040566645,221.857142857,36,271,451,226,269,0.86913,14.0,14,204,204,204,204,204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,169,0.0,0.0,1.0,40,60,39,44,50,82,47,49,46,41,47,46,36,44,34.4067460802,274,157,226.0,24.5918367347,1183.82417582
20.0,12.0,20.0,26.0,243.0,251.0,315.0,304.0,305.0,292.0,247.0,29.0,21.0,336.0,2421,1.0,0.127013630731,172.928571429,58,157,165,16,17,1.0,1.0,12,215,215,215,215,215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,924,1.0,0.0,0.0,18,17,5,6,8,2,4,2,3,3,4,5,3,3,138.710248241,336,12,245.0,129.93877551,19240.532967
60.0,64.0,51.0,60.0,40.0,49.0,49.0,67.0,53.0,51.0,51.0,95.0,63.0,72.0,825,1.0,0.306060606061,58.9285714286,11,28,28,65,65,0.97835,1.0,8,56,56,56,56,56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,613,1.0,0.0,0.0,7,4,8,3,4,8,4,7,8,7,3,8,2,2,13.4762713727,95,40,56.5,9.78571428571,181.60989011
54.0,60.0,47.0,67.0,37.0,55.0,40.0,44.0,58.0,41.0,56.0,54.0,59.0,53.0,725,1.0,0.388275862069,51.7857142857,20,90,87,117,105,0.97835,1.0,18,89,89,89,89,89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1049,1.0,0.0,0.0,5,12,9,12,7,8,5,3,2,9,2,8,7,3,8.71054684699,67,37,54.0,7.13265306122,75.8736263736
158.0,156.0,179.0,166.0,133.0,145.0,140.0,148.0,150.0,163.0,167.0,240.0,201.0,147.0,2293,1.0,0.324683820323,163.785714286,28,159,200,178,213,0.92549,8.0,13,162,162,162,162,162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,279,0.0,0.0,1.0,18,23,13,34,32,23,14,27,21,22,32,28,27,16,27.904172755,240,133,157.0,19.1530612245,778.642857143
53.0,42.0,47.0,44.0,91.0,79.0,95.0,95.0,101.0,87.0,62.0,48.0,43.0,98.0,985,1.0,0.23654822335,70.3571428571,16,67,181,32,47,0.93549,1.0,12,84,84,84,84,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,865,1.0,0.0,0.0,2,4,2,0,1,6,8,4,5,2,4,3,1,3,23.7927175117,101,42,70.5,21.9285714286,566.093406593
62.0,73.0,67.0,83.0,90.0,102.0,95.0,74.0,110.0,100.0,94.0,89.0,108.0,93.0,1240,1.0,0.28064516129,88.5714285714,17,80,85,82,83,0.92035,0.0,6,75,75,75,75,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,866,1.0,0.0,0.0,1,0,0,1,1,3,1,2,0,0,2,2,1,1,14.9291366421,110,62,91.5,11.9795918367,222.879120879
47.0,57.0,41.0,51.0,48.0,67.0,74.0,84.0,98.0,62.0,80.0,62.0,46.0,114.0,931,1.0,0.263694951665,66.5,27,105,159,58,63,1.0,1.0,17,93,93,93,93,93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,642,1.0,0.0,0.0,5,5,10,6,0,6,1,3,5,5,3,8,4,5,21.4072237987,114,41,62.0,16.8571428571,458.269230769
226.0,232.0,226.0,230.0,156.0,146.0,144.0,176.0,122.0,164.0,229.0,365.0,331.0,180.0,2927,1.0,0.319781346088,209.071428571,47,274,718,222,327,0.69734,13.0,12,171,171,171,171,171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,831,0.0,0.0,1.0,24,22,31,26,41,31,31,20,27,20,24,35,36,17,69.9972134453,365,122,203.0,53.6428571429,4899.60989011
17.0,5.0,20.0,54.0,101.0,100.0,83.0,99.0,93.0,98.0,93.0,91.0,107.0,112.0,1073,1.0,0.277260018639,76.6428571429,24,230,208,67,50,0.73961,2.0,1,84,84,84,84,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999,1.0,0.0,0.0,1,3,2,0,1,0,0,2,1,0,1,0,3,2,36.647189299,112,5,93.0,30.0816326531,1343.01648352
165.0,171.0,188.0,134.0,138.0,132.0,131.0,138.0,138.0,155.0,157.0,206.0,196.0,151.0,2200,1.0,0.346818181818,157.142857143,18,83,139,119,178,0.93549,0.0,4,153,153,153,153,153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,286,0.0,1.0,0.0,0,2,2,0,0,0,3,2,1,1,2,0,0,1,24.9549043827,206,131,153.0,20.0408163265,622.747252747
34.0,11.0,19.0,65.0,448.0,380.0,369.0,410.0,413.0,585.0,466.0,160.0,191.0,579.0,4130,1.0,0.198668280872,295.0,73,441,964,69,118,0.84909,0.0,1,371,371,371,371,371,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0,0.0,0.0,9,8,14,5,5,8,7,11,8,12,10,4,5,10,208.317435291,585,11,374.5,184.285714286,43396.1538462
49.0,5.0,59.0,65.0,90.0,85.0,114.0,120.0,94.0,113.0,165.0,113.0,120.0,115.0,1307,1.0,0.285003825555,93.3571428571,20,73,106,67,82,0.69734,2.0,11,101,101,101,101,101,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1024,0.0,1.0,0.0,43,28,27,31,24,30,17,19,33,18,20,12,19,32,39.2812484974,165,5,103.5,29.5918367347,1543.01648352
126.0,116.0,148.0,121.0,197.0,189.0,211.0,248.0,227.0,208.0,215.0,159.0,159.0,238.0,2562,1.0,0.261709601874,183.0,40,125,204,117,158,0.77426,0.0,4,253,253,253,253,253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1063,0.0,1.0,0.0,4,4,6,2,7,5,4,3,6,3,7,3,2,2,44.5576549583,248,116,193.0,38.4285714286,1985.38461538
85.0,84.0,95.0,88.0,68.0,73.0,51.0,80.0,90.0,77.0,86.0,95.0,89.0,66.0,1127,1.0,0.311002661934,80.5,14,80,135,76,102,0.87462,5.0,12,78,78,78,78,78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,896,0.0,0.0,1.0,15,9,5,7,25,18,9,13,11,16,16,9,8,11,12.4267082095,95,51,84.5,9.71428571429,154.423076923
68.0,76.0,55.0,80.0,63.0,81.0,72.0,75.0,71.0,64.0,60.0,85.0,74.0,52.0,976,1.0,0.334528688525,69.7142857143,15,51,46,81,83,0.52813,0.0,16,69,69,69,69,69,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,409,0.0,1.0,0.0,2,7,14,6,9,13,8,6,11,10,4,12,6,10,9.86390912857,85,52,71.5,8.04081632653,97.2967032967
132.0,138.0,143.0,117.0,99.0,93.0,72.0,99.0,90.0,80.0,104.0,148.0,119.0,69.0,1503,1.0,0.333333333333,107.357142857,28,151,433,106,147,0.76619,5.0,7,155,155,155,155,155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,698,0.0,0.0,1.0,63,39,29,38,47,46,35,27,35,45,38,28,53,35,26.0549925612,148,69,101.5,21.8367346939,678.862637363
40.0,53.0,45.0,50.0,28.0,29.0,24.0,23.0,30.0,29.0,46.0,80.0,60.0,24.0,561,1.0,0.404634581105,40.0714285714,28,193,184,54,56,0.71731,3.0,6,97,97,97,97,97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,920,0.0,0.0,1.0,7,12,7,6,16,7,8,8,7,3,8,4,2,8,16.6800861726,80,23,35.0,13.3673469388,278.225274725
0.0,0.0,0.0,70.0,149.0,125.0,107.0,108.0,112.0,104.0,116.0,82.0,90.0,102.0,1165,0.809523809524,0.296137339056,83.2142857143,15,131,217,54,84,0.60983,0.0,1,116,116,116,116,116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1151,1.0,0.0,0.0,0,0,2,0,2,1,3,2,1,3,1,2,4,0,48.78394845,149,0,103.0,37.7244897959,2379.87362637
55.0,32.0,56.0,41.0,23.0,40.0,43.0,23.0,35.0,34.0,44.0,83.0,72.0,40.0,621,1.0,0.383252818035,44.3571428571,20,61,66,85,76,0.89222,2.0,20,42,42,42,42,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,399,1.0,0.0,0.0,26,25,22,14,28,20,30,22,21,14,18,31,21,9,17.1356898937,83,23,40.5,12.6530612245,293.631868132
287.0,292.0,188.0,183.0,102.0,145.0,139.0,130.0,143.0,125.0,151.0,307.0,321.0,132.0,2645,1.0,0.365217391304,188.928571429,38,158,261,148,199,0.97835,0.0,20,120,120,120,120,120,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,389,0.0,1.0,0.0,1,9,3,9,13,9,9,5,4,7,12,9,5,1,77.4541693626,321,102,148.0,64.4693877551,5999.14835165
85.0,71.0,81.0,75.0,45.0,70.0,65.0,59.0,53.0,60.0,61.0,54.0,79.0,53.0,911,1.0,0.323819978046,65.0714285714,21,145,95,103,74,0.52708,5.0,8,60,60,60,60,60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803,0.0,0.0,1.0,30,5,16,8,11,6,12,9,10,17,11,12,10,14,12.0860013475,85,45,63.0,10.0816326531,146.071428571
